# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
6	0	4.02654	1.25983	0.02111	0.93475	0.01565	0.00235	0.08087	0.03062	0.00329	0.91913	0.03062	0.00329	0.09070	0.02497	0.00297	0.90930	0.02497	0.00297	0.10502	0.03450	0.00349	0.04954	0.06269	0.02111
72	1	3.95623	1.49363	0.02306	0.93870	0.01524	0.00233	0.07995	0.03209	0.00338	0.92005	0.03209	0.00338	0.08461	0.02456	0.00296	0.91539	0.02456	0.00296	0.09774	0.03369	0.00346	0.03671	0.05261	0.02306
23	0	1.00000	0.00000	0.00000	0.95602	0.02006	0.00297	0.08795	0.08025	0.00594	0.91205	0.08025	0.00594	0.04398	0.02006	0.00297	0.95602	0.02006	0.00297	0.08795	0.08025	0.00594	0.00000	0.00000	0.00000
36	2	3.45387	0.66401	0.01535	0.93981	0.01502	0.00231	0.08052	0.03340	0.00344	0.91948	0.03340	0.00344	0.08310	0.02432	0.00294	0.91690	0.02432	0.00294	0.09795	0.03427	0.00349	0.03391	0.05208	0.01535
62	0	3.83084	1.60337	0.02390	0.93640	0.01561	0.00236	0.08137	0.03219	0.00339	0.91863	0.03219	0.00339	0.08789	0.02545	0.00301	0.91211	0.02545	0.00301	0.10160	0.03468	0.00351	0.03957	0.05733	0.02390
45	0	1.00000	0.00000	0.00000	0.95922	0.01873	0.00280	0.08156	0.07494	0.00560	0.91844	0.07494	0.00560	0.04078	0.01873	0.00280	0.95922	0.01873	0.00280	0.08156	0.07494	0.00560	0.00000	0.00000	0.00000
16	0	1.00000	0.00000	0.00000	0.95665	0.01981	0.00338	0.08671	0.07923	0.00677	0.91329	0.07923	0.00677	0.04335	0.01981	0.00338	0.95665	0.01981	0.00338	0.08671	0.07923	0.00677	0.00000	0.00000	0.00000
46	0	3.71546	1.77151	0.02515	0.94124	0.01509	0.00232	0.07722	0.03166	0.00336	0.92278	0.03166	0.00336	0.08046	0.02391	0.00292	0.91954	0.02391	0.00292	0.09332	0.03302	0.00343	0.03136	0.04926	0.02515
61	0	2.61340	0.42145	0.01229	0.94434	0.01667	0.00244	0.08504	0.04643	0.00408	0.91496	0.04643	0.00408	0.07179	0.02380	0.00292	0.92821	0.02380	0.00292	0.09144	0.04085	0.00383	0.01048	0.03472	0.01229
68	0	3.78112	1.74241	0.02496	0.94355	0.01495	0.00231	0.07604	0.03362	0.00347	0.92396	0.03362	0.00347	0.07663	0.02350	0.00290	0.92337	0.02350	0.00290	0.08965	0.03333	0.00345	0.02689	0.04704	0.02496
29	0	2.35426	0.53806	0.01405	0.94304	0.01748	0.00253	0.07526	0.03953	0.00381	0.92474	0.03953	0.00381	0.07249	0.02463	0.00301	0.92751	0.02463	0.00301	0.09285	0.04260	0.00395	0.02910	0.04251	0.01405
14	0	4.02630	1.30752	0.02156	0.93522	0.01566	0.00236	0.07557	0.02701	0.00310	0.92443	0.02701	0.00310	0.08986	0.02509	0.00299	0.91014	0.02509	0.00299	0.10288	0.03332	0.00344	0.05511	0.06458	0.02156
42	0	1.81722	0.14943	0.00740	0.95092	0.01683	0.00248	0.08132	0.05348	0.00443	0.91868	0.05348	0.00443	0.05971	0.02231	0.00286	0.94029	0.02231	0.00286	0.08400	0.04628	0.00412	0.00403	0.02325	0.00740
3	0	2.94519	1.16366	0.02055	0.95082	0.01379	0.00224	0.06975	0.03265	0.00344	0.93025	0.03265	0.00344	0.06596	0.02110	0.00277	0.93404	0.02110	0.00277	0.08101	0.03393	0.00351	0.01856	0.03331	0.02055
31	1	3.96288	1.34692	0.02182	0.93545	0.01495	0.00230	0.07800	0.02698	0.00309	0.92200	0.02698	0.00309	0.09088	0.02451	0.00294	0.90912	0.02451	0.00294	0.10437	0.03298	0.00341	0.05442	0.06298	0.02182
15	0	2.94096	1.18021	0.02068	0.93733	0.01699	0.00248	0.08182	0.03692	0.00366	0.91818	0.03692	0.00366	0.08352	0.02542	0.00303	0.91648	0.02542	0.00303	0.10215	0.04053	0.00383	0.03578	0.05095	0.02068
9	0	1.72083	0.20131	0.00869	0.94719	0.01755	0.00257	0.07674	0.04657	0.00418	0.92326	0.04657	0.00418	0.06496	0.02371	0.00298	0.93504	0.02371	0.00298	0.09024	0.04756	0.00422	0.02026	0.03281	0.00869
11	1	3.14327	1.01575	0.01910	0.94595	0.01455	0.00229	0.07430	0.03356	0.00347	0.92570	0.03356	0.00347	0.07318	0.02276	0.00286	0.92682	0.02276	0.00286	0.08861	0.03509	0.00355	0.02623	0.04063	0.01910
64	1	2.52643	0.47673	0.01309	0.94459	0.01558	0.00237	0.08097	0.04025	0.00380	0.91903	0.04025	0.00380	0.07353	0.02378	0.00292	0.92647	0.02378	0.00292	0.09192	0.03857	0.00372	0.01818	0.03795	0.01309
69	0	1.83248	0.13951	0.00715	0.95015	0.01690	0.00249	0.08248	0.05352	0.00443	0.91752	0.05352	0.00443	0.06094	0.02261	0.00288	0.93906	0.02261	0.00288	0.08578	0.04697	0.00415	0.00495	0.02335	0.00715
35	0	3.13126	1.03858	0.01927	0.94278	0.01504	0.00232	0.07731	0.03373	0.00347	0.92269	0.03373	0.00347	0.07783	0.02375	0.00291	0.92217	0.02375	0.00291	0.09335	0.03542	0.00356	0.02912	0.04570	0.01927
8	0	2.35104	0.52555	0.01388	0.94311	0.01704	0.00250	0.08520	0.04657	0.00413	0.91480	0.04657	0.00413	0.07323	0.02449	0.00300	0.92677	0.02449	0.00300	0.09387	0.04240	0.00394	0.01317	0.03774	0.01388
5	1	4.15773	1.17909	0.02047	0.93567	0.01461	0.00228	0.08274	0.02986	0.00326	0.91726	0.02986	0.00326	0.09116	0.02460	0.00296	0.90884	0.02460	0.00296	0.10417	0.03266	0.00341	0.04434	0.05875	0.02047
74	0	2.22531	0.72303	0.01694	0.94767	0.01585	0.00251	0.06935	0.03636	0.00380	0.93065	0.03636	0.00380	0.06748	0.02289	0.00301	0.93252	0.02289	0.00301	0.08670	0.04017	0.00399	0.02896	0.04050	0.01694
41	0	1.74471	0.19019	0.00840	0.95111	0.01559	0.00241	0.07625	0.04457	0.00407	0.92375	0.04457	0.00407	0.06183	0.02225	0.00287	0.93817	0.02225	0.00287	0.08652	0.04566	0.00412	0.01540	0.02435	0.00840
MWI067	0	1.00000	0.00000	0.00000	0.96133	0.01784	0.00269	0.07733	0.07138	0.00539	0.92267	0.07138	0.00539	0.03867	0.01784	0.00269	0.96133	0.01784	0.00269	0.07733	0.07138	0.00539	0.00000	0.00000	0.00000
MWI075	0	1.00000	0.00000	0.00000	0.95813	0.01919	0.00282	0.08375	0.07677	0.00564	0.91625	0.07677	0.00564	0.04187	0.01919	0.00282	0.95813	0.01919	0.00282	0.08375	0.07677	0.00564	0.00000	0.00000	0.00000
MWI007	0	1.00000	0.00000	0.00000	0.95672	0.01978	0.00284	0.08657	0.07910	0.00568	0.91343	0.07910	0.00568	0.04328	0.01978	0.00284	0.95672	0.01978	0.00284	0.08657	0.07910	0.00568	0.00000	0.00000	0.00000
MWI016	0	1.00000	0.00000	0.00000	0.95995	0.01843	0.00273	0.08010	0.07371	0.00546	0.91990	0.07371	0.00546	0.04005	0.01843	0.00273	0.95995	0.01843	0.00273	0.08010	0.07371	0.00546	0.00000	0.00000	0.00000
MWI025	0	1.00000	0.00000	0.00000	0.96296	0.01716	0.00268	0.07409	0.06863	0.00536	0.92591	0.06863	0.00536	0.03704	0.01716	0.00268	0.96296	0.01716	0.00268	0.07409	0.06863	0.00536	0.00000	0.00000	0.00000
MWI033	0	1.00000	0.00000	0.00000	0.96544	0.01609	0.00254	0.06912	0.06437	0.00507	0.93088	0.06437	0.00507	0.03456	0.01609	0.00254	0.96544	0.01609	0.00254	0.06912	0.06437	0.00507	0.00000	0.00000	0.00000
MWI041	0	1.00000	0.00000	0.00000	0.95926	0.01872	0.00270	0.08148	0.07487	0.00540	0.91852	0.07487	0.00540	0.04074	0.01872	0.00270	0.95926	0.01872	0.00270	0.08148	0.07487	0.00540	0.00000	0.00000	0.00000
MWI049	0	1.00000	0.00000	0.00000	0.95061	0.02227	0.00361	0.09877	0.08907	0.00722	0.90123	0.08907	0.00722	0.04939	0.02227	0.00361	0.95061	0.02227	0.00361	0.09877	0.08907	0.00722	0.00000	0.00000	0.00000
