# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
1	528	2.39302	1.71384	0.00566	0.97161	0.00989	0.00043	0.02958	0.01781	0.00058	0.97042	0.01781	0.00058	0.03539	0.01350	0.00050	0.96461	0.01350	0.00050	0.04682	0.02582	0.00069	0.03013	0.03199	0.00566
6	575	2.66376	1.95326	0.00586	0.96837	0.01046	0.00043	0.03071	0.01704	0.00055	0.96929	0.01704	0.00055	0.04034	0.01472	0.00051	0.95966	0.01472	0.00051	0.05213	0.02699	0.00069	0.03888	0.03920	0.00586
72	455	2.69246	2.07609	0.00637	0.97185	0.00932	0.00043	0.02760	0.01497	0.00054	0.97240	0.01497	0.00054	0.03607	0.01325	0.00051	0.96393	0.01325	0.00051	0.04586	0.02332	0.00068	0.03355	0.03480	0.00637
23	102	1.00000	0.00000	0.00000	0.98384	0.00782	0.00052	0.03232	0.03128	0.00104	0.96768	0.03128	0.00104	0.01616	0.00782	0.00052	0.98384	0.00782	0.00052	0.03232	0.03128	0.00104	0.00000	0.00000	0.00000
62	474	2.56515	1.98264	0.00623	0.96999	0.01003	0.00044	0.03020	0.01684	0.00057	0.96980	0.01684	0.00057	0.03816	0.01408	0.00053	0.96184	0.01408	0.00053	0.04924	0.02560	0.00071	0.03375	0.03560	0.00623
45	95	1.00000	0.00000	0.00000	0.98375	0.00786	0.00050	0.03250	0.03144	0.00101	0.96750	0.03144	0.00101	0.01625	0.00786	0.00050	0.98375	0.00786	0.00050	0.03250	0.03144	0.00101	0.00000	0.00000	0.00000
16	98	1.00000	0.00000	0.00000	0.98544	0.00707	0.00063	0.02912	0.02828	0.00127	0.97088	0.02828	0.00127	0.01456	0.00707	0.00063	0.98544	0.00707	0.00063	0.02912	0.02828	0.00127	0.00000	0.00000	0.00000
46	424	2.43047	1.84614	0.00601	0.97344	0.00919	0.00042	0.02717	0.01597	0.00056	0.97283	0.01597	0.00056	0.03331	0.01269	0.00050	0.96669	0.01269	0.00050	0.04353	0.02374	0.00068	0.02900	0.03040	0.00601
61	440	2.02593	0.70503	0.00369	0.97211	0.01022	0.00044	0.03304	0.02181	0.00065	0.96696	0.02181	0.00065	0.03378	0.01338	0.00051	0.96622	0.01338	0.00051	0.04666	0.02767	0.00073	0.02210	0.02592	0.00369
68	420	2.55411	2.00541	0.00631	0.97482	0.00850	0.00041	0.02574	0.01458	0.00054	0.97426	0.01458	0.00054	0.03209	0.01202	0.00049	0.96791	0.01202	0.00049	0.04124	0.02166	0.00066	0.02801	0.02999	0.00631
29	210	1.77710	0.59001	0.00370	0.97566	0.00921	0.00046	0.02930	0.01962	0.00067	0.97070	0.01962	0.00067	0.02908	0.01179	0.00052	0.97092	0.01179	0.00052	0.04087	0.02521	0.00076	0.01830	0.02070	0.00370
14	596	2.67767	2.04969	0.00623	0.96824	0.01041	0.00044	0.02826	0.01440	0.00052	0.97174	0.01440	0.00052	0.04069	0.01472	0.00053	0.95931	0.01472	0.00053	0.05137	0.02537	0.00069	0.04179	0.04169	0.00623
42	282	1.57713	0.24406	0.00227	0.97783	0.00888	0.00043	0.03150	0.02367	0.00071	0.96850	0.02367	0.00071	0.02559	0.01086	0.00048	0.97441	0.01086	0.00048	0.03860	0.02645	0.00075	0.01064	0.01382	0.00227
3	301	2.05977	1.11486	0.00488	0.97721	0.00830	0.00042	0.02718	0.01764	0.00061	0.97282	0.01764	0.00061	0.02794	0.01104	0.00049	0.97206	0.01104	0.00049	0.03841	0.02298	0.00070	0.01862	0.02099	0.00488
31	475	2.63228	1.93912	0.00602	0.96994	0.00984	0.00043	0.02840	0.01484	0.00053	0.97160	0.01484	0.00053	0.03863	0.01394	0.00051	0.96137	0.01394	0.00051	0.04924	0.02475	0.00068	0.03787	0.03789	0.00602
