# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
29	0	2.28361	0.56720	0.01729	0.87616	0.03260	0.00415	0.15683	0.07732	0.00638	0.84317	0.07732	0.00638	0.15184	0.04175	0.00469	0.84816	0.04175	0.00469	0.19700	0.07531	0.00630	0.06485	0.09790	0.01729
14	0	3.89143	1.31815	0.02586	0.85387	0.02670	0.00368	0.15495	0.04887	0.00498	0.84505	0.04887	0.00498	0.19618	0.03846	0.00442	0.80382	0.03846	0.00442	0.22651	0.05255	0.00516	0.14260	0.14863	0.02586
42	0	1.78137	0.17092	0.00951	0.89690	0.03078	0.00404	0.16331	0.09606	0.00713	0.83669	0.09606	0.00713	0.12341	0.03888	0.00454	0.87659	0.03888	0.00454	0.17602	0.08433	0.00668	0.01906	0.05446	0.00951
3	0	2.81582	1.20604	0.02505	0.89479	0.02552	0.00364	0.14321	0.06136	0.00565	0.85679	0.06136	0.00565	0.13726	0.03646	0.00436	0.86274	0.03646	0.00436	0.17070	0.06065	0.00562	0.04424	0.07631	0.02505
31	0	3.84705	1.31548	0.02577	0.85695	0.02498	0.00355	0.15369	0.04474	0.00475	0.84631	0.04474	0.00475	0.19524	0.03677	0.00431	0.80476	0.03677	0.00431	0.22570	0.05050	0.00505	0.14563	0.14313	0.02577
15	0	2.84844	1.18546	0.02485	0.86528	0.02996	0.00395	0.16016	0.06601	0.00586	0.83984	0.06601	0.00586	0.17325	0.04058	0.00460	0.82675	0.04058	0.00460	0.21471	0.06789	0.00595	0.09517	0.12068	0.02485
9	0	1.67375	0.21993	0.01094	0.89025	0.03195	0.00417	0.15414	0.08685	0.00688	0.84586	0.08685	0.00688	0.13154	0.04032	0.00469	0.86846	0.04032	0.00469	0.18446	0.08355	0.00675	0.04548	0.07327	0.01094
11	0	2.99793	1.07596	0.02357	0.88249	0.02644	0.00370	0.14506	0.05651	0.00540	0.85494	0.05651	0.00540	0.15455	0.03769	0.00441	0.84545	0.03769	0.00441	0.18791	0.05899	0.00552	0.07573	0.09960	0.02357
64	0	2.45872	0.50139	0.01608	0.87496	0.02887	0.00386	0.16529	0.07311	0.00614	0.83471	0.07311	0.00614	0.16111	0.04040	0.00457	0.83889	0.04040	0.00457	0.20286	0.06700	0.00588	0.06258	0.10400	0.01608
69	0	1.77854	0.17250	0.00957	0.90135	0.02968	0.00397	0.15640	0.09229	0.00700	0.84360	0.09229	0.00700	0.11849	0.03778	0.00448	0.88151	0.03778	0.00448	0.16631	0.07834	0.00645	0.01487	0.05371	0.00957
